1,-1,647.0,313.0,12.0,13.0,0.84915227,1,-1
1,-1,633.0,330.0,11.0,16.0,0.7862494,1,-1
1,-1,632.0,326.0,10.0,16.0,0.6514073,1,-1
1,-1,648.0,345.0,14.0,14.0,0.64162225,1,-1
1,-1,648.0,350.0,12.0,16.0,0.5047954,1,-1
2,-1,646.0,313.0,12.0,13.0,0.86218464,1,-1
2,-1,633.0,330.0,11.0,16.0,0.6622344,1,-1
2,-1,648.0,345.0,14.0,15.0,0.6033034,1,-1
2,-1,632.0,326.0,10.0,16.0,0.57718563,1,-1
3,-1,646.0,313.0,12.0,13.0,0.8735472,1,-1
3,-1,633.0,330.0,11.0,17.0,0.5830309,1,-1
3,-1,648.0,345.0,14.0,15.0,0.5598896,1,-1
3,-1,632.0,326.0,10.0,16.0,0.54114103,1,-1
4,-1,647.0,313.0,12.0,12.0,0.79241496,1,-1
4,-1,633.0,330.0,11.0,16.0,0.55712914,1,-1
4,-1,632.0,327.0,10.0,16.0,0.50008756,1,-1
5,-1,647.0,312.0,12.0,13.0,0.8226382,1,-1
5,-1,633.0,330.0,11.0,16.0,0.645061,1,-1
5,-1,632.0,326.0,10.0,16.0,0.57993275,1,-1
5,-1,649.0,345.0,14.0,14.0,0.5768787,1,-1
6,-1,647.0,312.0,12.0,13.0,0.83637536,1,-1
6,-1,633.0,330.0,11.0,17.0,0.68097603,1,-1
6,-1,648.0,345.0,14.0,15.0,0.63655996,1,-1
6,-1,632.0,326.0,10.0,16.0,0.559965,1,-1
7,-1,647.0,312.0,12.0,13.0,0.7861597,1,-1
7,-1,633.0,330.0,11.0,17.0,0.5996956,1,-1
7,-1,649.0,345.0,15.0,14.0,0.5286036,1,-1
7,-1,632.0,327.0,11.0,16.0,0.5111576,1,-1
8,-1,647.0,312.0,12.0,13.0,0.7151459,1,-1
8,-1,632.0,331.0,11.0,17.0,0.5062041,1,-1
9,-1,647.0,312.0,12.0,13.0,0.8236286,1,-1
9,-1,632.0,331.0,11.0,18.0,0.5132996,1,-1
10,-1,647.0,312.0,12.0,13.0,0.825597,1,-1
10,-1,632.0,331.0,11.0,17.0,0.559503,1,-1
11,-1,646.0,313.0,12.0,13.0,0.7991529,1,-1
11,-1,632.0,331.0,11.0,17.0,0.50598013,1,-1
12,-1,646.0,313.0,12.0,12.0,0.7526034,1,-1
13,-1,646.0,311.0,13.0,12.0,0.56642795,1,-1
14,-1,648.0,309.0,12.0,13.0,0.5552913,1,-1
14,-1,647.0,312.0,12.0,12.0,0.54862046,1,-1
15,-1,647.0,311.0,13.0,13.0,0.7041777,1,-1
16,-1,647.0,312.0,13.0,12.0,0.6291027,1,-1
18,-1,647.0,312.0,13.0,13.0,0.5724799,1,-1
19,-1,647.0,311.0,13.0,13.0,0.5853153,1,-1
20,-1,647.0,311.0,13.0,13.0,0.5450351,1,-1
24,-1,648.0,309.0,13.0,13.0,0.6235722,1,-1
24,-1,645.0,311.0,12.0,13.0,0.5342898,1,-1
24,-1,627.0,292.0,11.0,11.0,0.50011337,1,-1
25,-1,648.0,309.0,13.0,13.0,0.5538325,1,-1
26,-1,648.0,309.0,13.0,13.0,0.5468383,1,-1
27,-1,648.0,308.0,13.0,13.0,0.60767,1,-1
27,-1,626.0,293.0,11.0,12.0,0.51791596,1,-1
28,-1,648.0,308.0,12.0,13.0,0.74638355,1,-1
28,-1,626.0,293.0,11.0,12.0,0.50103015,1,-1
29,-1,648.0,308.0,12.0,13.0,0.75327015,1,-1
29,-1,647.0,312.0,12.0,12.0,0.52382404,1,-1
30,-1,648.0,308.0,12.0,13.0,0.7603706,1,-1
30,-1,627.0,293.0,11.0,12.0,0.6143144,1,-1
30,-1,646.0,309.0,11.0,14.0,0.56173104,1,-1
30,-1,647.0,312.0,12.0,13.0,0.51727635,1,-1
31,-1,648.0,308.0,12.0,14.0,0.7518041,1,-1
31,-1,627.0,294.0,11.0,12.0,0.54944813,1,-1
31,-1,645.0,309.0,12.0,14.0,0.50845975,1,-1
32,-1,648.0,307.0,12.0,14.0,0.75952846,1,-1
32,-1,627.0,294.0,11.0,12.0,0.5651836,1,-1
33,-1,648.0,307.0,12.0,13.0,0.7872328,1,-1
33,-1,647.0,310.0,13.0,13.0,0.629967,1,-1
34,-1,648.0,307.0,12.0,14.0,0.79854923,1,-1
34,-1,627.0,294.0,11.0,12.0,0.5438173,1,-1
35,-1,648.0,307.0,12.0,13.0,0.83673424,1,-1
35,-1,647.0,310.0,13.0,13.0,0.7575346,1,-1
35,-1,627.0,295.0,11.0,12.0,0.7132814,1,-1
35,-1,646.0,313.0,12.0,13.0,0.50876456,1,-1
36,-1,649.0,307.0,12.0,14.0,0.8185151,1,-1
36,-1,647.0,310.0,13.0,13.0,0.71250415,1,-1
36,-1,627.0,295.0,11.0,12.0,0.67236674,1,-1
36,-1,645.0,310.0,11.0,14.0,0.50533473,1,-1
37,-1,648.0,307.0,12.0,14.0,0.8022184,1,-1
37,-1,647.0,310.0,13.0,13.0,0.7379107,1,-1
37,-1,627.0,295.0,11.0,12.0,0.5625957,1,-1
38,-1,648.0,307.0,12.0,14.0,0.715969,1,-1
38,-1,647.0,311.0,13.0,13.0,0.63807636,1,-1
38,-1,627.0,296.0,11.0,12.0,0.59313935,1,-1
39,-1,648.0,307.0,12.0,14.0,0.7320584,1,-1
39,-1,625.0,296.0,11.0,13.0,0.7198374,1,-1
