1,-1,824.0,194.0,124.0,82.0,0.99982953,1,-1
1,-1,887.0,140.0,84.0,43.0,0.99949205,1,-1
1,-1,816.0,106.0,48.0,26.0,0.9979767,1,-1
1,-1,352.0,248.0,154.0,156.0,0.980339,1,-1
1,-1,709.0,98.0,39.0,27.0,0.97450495,1,-1
1,-1,559.0,101.0,35.0,32.0,0.917241,1,-1
1,-1,608.0,74.0,17.0,16.0,0.9112366,1,-1
1,-1,936.0,174.0,88.0,53.0,0.9056008,1,-1
1,-1,729.0,82.0,28.0,17.0,0.7567274,1,-1
2,-1,821.0,194.0,121.0,78.0,0.9998925,1,-1
2,-1,885.0,139.0,80.0,43.0,0.999313,1,-1
2,-1,707.0,98.0,40.0,27.0,0.9927476,1,-1
2,-1,557.0,102.0,36.0,32.0,0.9095551,1,-1
2,-1,816.0,105.0,46.0,28.0,0.8496697,1,-1
2,-1,343.0,254.0,155.0,160.0,0.8281694,1,-1
2,-1,606.0,74.0,18.0,17.0,0.7290057,1,-1
2,-1,935.0,171.0,89.0,56.0,0.6753891,1,-1
2,-1,689.0,74.0,27.0,24.0,0.6663846,1,-1
2,-1,728.0,81.0,29.0,17.0,0.61964726,1,-1
3,-1,818.0,193.0,119.0,74.0,0.9998472,1,-1
3,-1,880.0,138.0,80.0,42.0,0.99877006,1,-1
3,-1,706.0,99.0,40.0,25.0,0.98928165,1,-1
3,-1,813.0,106.0,44.0,25.0,0.95456743,1,-1
3,-1,925.0,165.0,99.0,58.0,0.9378508,1,-1
3,-1,333.0,262.0,156.0,174.0,0.9057945,1,-1
3,-1,726.0,80.0,31.0,18.0,0.89915067,1,-1
3,-1,556.0,105.0,37.0,31.0,0.8036828,1,-1
3,-1,605.0,74.0,17.0,17.0,0.6834425,1,-1
3,-1,657.0,65.0,27.0,21.0,0.66771966,1,-1
4,-1,814.0,188.0,113.0,75.0,0.9998776,1,-1
4,-1,878.0,137.0,78.0,40.0,0.9993462,1,-1
4,-1,704.0,98.0,39.0,25.0,0.99358904,1,-1
4,-1,314.0,264.0,170.0,186.0,0.97865695,1,-1
4,-1,554.0,106.0,37.0,30.0,0.9618269,1,-1
4,-1,923.0,167.0,101.0,57.0,0.9599641,1,-1
4,-1,810.0,105.0,45.0,24.0,0.922106,1,-1
4,-1,725.0,79.0,37.0,18.0,0.7374476,1,-1
4,-1,604.0,74.0,18.0,18.0,0.7059119,1,-1
5,-1,810.0,186.0,112.0,73.0,0.99979407,1,-1
5,-1,876.0,136.0,77.0,39.0,0.9988814,1,-1
5,-1,703.0,98.0,39.0,24.0,0.98882294,1,-1
5,-1,293.0,277.0,186.0,196.0,0.8897344,1,-1
5,-1,807.0,104.0,46.0,25.0,0.87662256,1,-1
5,-1,920.0,162.0,104.0,55.0,0.84080803,1,-1
5,-1,604.0,75.0,19.0,17.0,0.78371817,1,-1
5,-1,555.0,108.0,34.0,28.0,0.5715915,1,-1
6,-1,809.0,183.0,109.0,71.0,0.9997061,1,-1
6,-1,871.0,135.0,75.0,37.0,0.99928904,1,-1
