3,1,414.73,380.90,28.68,47.80,1,-1,-1,-1
3,2,566.57,442.15,31.16,50.24,1,-1,-1,-1
3,3,621.42,374.80,29.97,35.00,1,-1,-1,-1
3,4,519.21,467.58,37.58,59.34,1,-1,-1,-1
3,5,574.18,388.26,33.38,43.32,1,-1,-1,-1
3,6,464.70,352.52,24.57,35.78,1,-1,-1,-1
3,7,556.76,210.51,17.23,19.25,1,-1,-1,-1
3,8,572.67,268.81,22.07,22.98,1,-1,-1,-1
3,9,416.42,221.59,20.33,22.22,1,-1,-1,-1
3,10,529.00,197.00,15.00,14.00,1,-1,-1,-1
3,11,508.33,241.00,16.55,23.78,1,-1,-1,-1
3,12,516.40,167.80,13.97,13.00,1,-1,-1,-1
4,1,413.59,387.54,28.92,48.12,1,-1,-1,-1
4,2,565.64,444.76,31.44,50.79,1,-1,-1,-1
4,3,621.19,375.07,29.97,35.00,1,-1,-1,-1
4,4,518.46,470.34,37.60,59.33,1,-1,-1,-1
4,5,575.25,392.05,31.51,40.93,1,-1,-1,-1
4,6,463.84,358.14,24.71,36.03,1,-1,-1,-1
4,7,555.84,210.22,17.76,19.80,1,-1,-1,-1
4,8,572.43,269.84,22.08,22.95,1,-1,-1,-1
4,9,415.24,224.47,20.82,22.75,1,-1,-1,-1
4,10,529.00,197.76,15.00,14.00,1,-1,-1,-1
4,11,508.12,241.75,16.73,24.03,1,-1,-1,-1
4,12,516.57,168.30,13.97,13.00,1,-1,-1,-1
5,1,411.35,393.26,29.92,49.64,1,-1,-1,-1
5,2,566.04,449.16,31.57,50.97,1,-1,-1,-1
5,3,621.15,375.87,30.61,35.74,1,-1,-1,-1
5,4,517.70,471.95,37.14,58.53,1,-1,-1,-1
5,5,575.97,394.73,30.88,40.11,1,-1,-1,-1
5,6,463.07,363.47,25.76,37.55,1,-1,-1,-1
5,7,556.25,210.11,17.96,19.97,1,-1,-1,-1
5,8,573.14,270.14,22.03,22.96,1,-1,-1,-1
5,9,415.27,226.04,20.93,22.93,1,-1,-1,-1
5,10,529.00,198.01,15.00,14.00,1,-1,-1,-1
5,11,508.06,242.00,16.79,24.09,1,-1,-1,-1
5,12,516.99,168.10,14.82,13.88,1,-1,-1,-1
6,1,409.96,400.66,29.49,48.74,1,-1,-1,-1
6,2,566.29,452.68,32.09,51.74,1,-1,-1,-1
6,3,621.83,376.82,30.83,35.98,1,-1,-1,-1
6,4,518.37,474.57,36.59,57.50,1,-1,-1,-1
6,5,575.74,397.67,32.32,42.05,1,-1,-1,-1
6,6,461.91,369.32,26.54,38.75,1,-1,-1,-1
6,7,556.10,210.77,18.66,20.74,1,-1,-1,-1
6,8,574.13,270.92,21.98,22.96,1,-1,-1,-1
6,9,413.67,227.20,22.85,25.13,1,-1,-1,-1
6,10,529.36,198.08,15.71,14.72,1,-1,-1,-1
6,11,508.76,242.07,16.81,24.09,1,-1,-1,-1
6,12,518.17,168.12,14.94,14.03,1,-1,-1,-1
7,1,408.22,407.27,30.53,50.45,1,-1,-1,-1
