3,1,570.52,341.00,27.95,46.00,1,-1,-1,-1
3,2,396.48,289.59,28.48,41.22,1,-1,-1,-1
3,3,606.00,420.00,29.00,56.00,1,-1,-1,-1
3,4,299.68,272.77,38.95,41.02,1,-1,-1,-1
3,5,342.70,420.92,36.20,55.69,1,-1,-1,-1
3,6,485.00,389.00,33.00,49.00,1,-1,-1,-1
3,7,563.53,415.98,28.95,58.00,1,-1,-1,-1
3,8,413.33,437.13,37.02,60.79,1,-1,-1,-1
3,9,612.80,351.00,24.40,45.78,1,-1,-1,-1
3,10,541.93,276.00,25.15,38.24,1,-1,-1,-1
3,11,509.38,281.00,24.03,35.00,1,-1,-1,-1
3,12,466.33,458.00,36.58,63.22,1,-1,-1,-1
3,13,451.28,261.58,24.43,38.78,1,-1,-1,-1
3,14,782.83,205.02,36.33,21.78,1,-1,-1,-1
3,15,225.28,233.77,46.77,26.02,1,-1,-1,-1
3,16,97.82,221.00,43.98,20.98,1,-1,-1,-1
3,17,498.00,331.00,28.00,39.00,1,-1,-1,-1
3,18,427.70,215.80,23.05,35.00,1,-1,-1,-1
3,19,271.62,176.00,49.97,25.00,1,-1,-1,-1
3,20,591.28,293.00,22.44,38.98,1,-1,-1,-1
3,21,614.36,153.02,38.43,26.25,1,-1,-1,-1
3,22,474.36,173.58,19.03,30.00,1,-1,-1,-1
3,23,451.00,79.78,15.00,19.00,1,-1,-1,-1
3,24,455.97,133.80,16.86,29.77,1,-1,-1,-1
3,25,354.02,87.02,31.37,23.02,1,-1,-1,-1
3,26,16.02,185.00,51.00,21.00,1,-1,-1,-1
3,27,62.91,197.00,49.98,22.00,1,-1,-1,-1
3,28,308.40,378.58,29.97,56.00,1,-1,-1,-1
3,29,620.07,292.00,18.62,38.22,1,-1,-1,-1
3,30,10.40,224.00,51.97,23.00,1,-1,-1,-1
3,31,975.32,158.00,44.38,21.22,1,-1,-1,-1
3,32,221.52,196.00,59.95,26.00,1,-1,-1,-1
3,33,106.23,199.02,51.51,19.98,1,-1,-1,-1
3,34,476.04,116.78,15.69,23.02,1,-1,-1,-1
3,35,720.90,124.97,36.43,19.25,1,-1,-1,-1
3,36,495.73,60.56,14.35,17.22,1,-1,-1,-1
3,37,149.62,181.00,46.97,22.00,1,-1,-1,-1
3,38,422.48,29.02,13.05,17.00,1,-1,-1,-1
3,39,345.51,500.05,33.74,34.55,1,-1,-1,-1
3,40,463.06,35.80,13.45,18.22,1,-1,-1,-1
3,41,213.00,182.00,47.00,21.00,1,-1,-1,-1
3,42,536.57,316.00,23.08,46.24,1,-1,-1,-1
3,43,422.17,120.23,24.44,65.12,1,-1,-1,-1
3,44,646.87,268.00,37.25,111.78,1,-1,-1,-1
3,45,734.78,146.76,41.00,23.00,1,-1,-1,-1
3,46,285.33,193.87,46.44,20.78,1,-1,-1,-1
3,47,472.00,2.00,13.00,15.00,1,-1,-1,-1
4,1,570.88,341.00,27.95,46.00,1,-1,-1,-1
4,2,396.31,290.91,28.34,40.98,1,-1,-1,-1
4,3,606.36,420.76,29.04,56.00,1,-1,-1,-1
4,4,300.04,273.78,38.98,41.05,1,-1,-1,-1
4,5,342.23,424.57,36.26,55.76,1,-1,-1,-1
4,6,485.40,388.24,32.96,49.00,1,-1,-1,-1
4,7,563.16,415.95,28.95,58.00,1,-1,-1,-1
4,8,411.62,441.96,36.67,60.32,1,-1,-1,-1
4,9,612.74,350.24,24.51,46.02,1,-1,-1,-1
4,10,542.00,276.00,25.01,38.03,1,-1,-1,-1
4,11,509.48,281.00,24.06,35.00,1,-1,-1,-1
4,12,466.49,458.00,36.04,62.21,1,-1,-1,-1
4,13,450.82,262.85,24.56,39.02,1,-1,-1,-1
4,14,784.61,205.80,37.90,22.77,1,-1,-1,-1
4,15,225.79,234.02,48.10,26.81,1,-1,-1,-1
4,16,100.35,221.77,42.53,20.18,1,-1,-1,-1
4,17,498.00,331.00,28.00,39.00,1,-1,-1,-1
4,18,427.22,216.07,23.56,35.76,1,-1,-1,-1
4,19,271.52,176.00,49.94,25.00,1,-1,-1,-1
4,20,591.83,293.00,22.87,39.72,1,-1,-1,-1
4,21,616.21,154.58,38.14,26.03,1,-1,-1,-1
4,22,474.43,174.86,19.06,30.00,1,-1,-1,-1
4,23,451.11,80.79,15.54,19.76,1,-1,-1,-1
4,24,455.48,134.84,17.35,30.74,1,-1,-1,-1
4,25,352.95,87.05,31.40,23.05,1,-1,-1,-1
4,26,15.28,185.76,51.00,21.00,1,-1,-1,-1
4,27,63.87,197.00,48.33,21.24,1,-1,-1,-1
4,28,307.95,379.86,30.36,56.76,1,-1,-1,-1
4,29,620.46,292.00,18.84,38.75,1,-1,-1,-1
4,30,11.67,224.00,51.97,23.00,1,-1,-1,-1
4,31,975.56,158.00,43.92,20.98,1,-1,-1,-1
4,32,222.28,196.76,59.92,26.00,1,-1,-1,-1
4,33,106.96,199.05,51.53,19.95,1,-1,-1,-1
4,34,476.79,117.82,15.20,22.29,1,-1,-1,-1
4,35,719.87,124.14,37.43,19.80,1,-1,-1,-1
4,36,496.36,61.04,14.17,16.98,1,-1,-1,-1
4,37,149.52,181.00,46.94,22.00,1,-1,-1,-1
4,38,423.25,29.05,13.08,17.00,1,-1,-1,-1
4,39,346.18,502.31,32.20,32.98,1,-1,-1,-1
4,40,463.38,36.85,13.29,17.98,1,-1,-1,-1
4,41,213.00,182.00,47.00,21.00,1,-1,-1,-1
4,42,536.52,316.00,22.94,46.03,1,-1,-1,-1
4,43,421.86,121.52,24.56,65.27,1,-1,-1,-1
4,44,646.96,268.00,37.08,111.26,1,-1,-1,-1
4,45,734.91,146.98,39.71,22.24,1,-1,-1,-1
4,46,285.34,193.77,46.86,20.98,1,-1,-1,-1
4,47,472.76,2.00,13.00,15.00,1,-1,-1,-1
4,48,475.72,82.41,13.36,16.60,1,-1,-1,-1
4,49,644.96,266.00,41.08,108.24,1,-1,-1,-1
5,1,570.66,341.00,27.91,46.00,1,-1,-1,-1
5,2,395.27,292.01,28.81,41.66,1,-1,-1,-1
5,3,606.46,421.01,29.08,56.00,1,-1,-1,-1
5,4,300.87,274.82,38.98,41.05,1,-1,-1,-1
5,5,341.20,427.80,35.92,55.07,1,-1,-1,-1
5,6,485.54,387.99,32.92,49.00,1,-1,-1,-1
5,7,563.04,416.69,28.96,58.00,1,-1,-1,-1
5,8,411.29,445.66,36.16,59.39,1,-1,-1,-1
5,9,612.74,350.00,24.52,46.09,1,-1,-1,-1
5,10,542.02,276.00,24.97,37.96,1,-1,-1,-1
5,11,509.14,281.00,24.06,35.00,1,-1,-1,-1
5,12,466.52,458.00,35.92,61.91,1,-1,-1,-1
5,13,450.69,264.69,24.57,39.09,1,-1,-1,-1
5,14,787.72,206.05,38.28,23.09,1,-1,-1,-1
5,15,225.97,233.36,48.43,27.05,1,-1,-1,-1
5,16,102.16,222.01,42.25,19.95,1,-1,-1,-1
5,17,498.00,331.00,28.00,39.00,1,-1,-1,-1
5,18,426.73,217.59,23.69,36.01,1,-1,-1,-1
5,19,271.51,175.26,49.89,25.00,1,-1,-1,-1
5,20,592.21,293.00,22.61,39.23,1,-1,-1,-1
