3,1,413.56,428.64,26.49,34.56,1,-1,-1,-1
3,2,424.54,344.80,19.58,26.78,1,-1,-1,-1
3,3,522.29,421.43,17.08,27.79,1,-1,-1,-1
3,4,404.94,272.02,29.13,42.56,1,-1,-1,-1
3,5,459.74,319.76,16.95,20.00,1,-1,-1,-1
3,6,565.56,443.41,22.51,34.78,1,-1,-1,-1
3,7,467.31,289.49,14.35,18.78,1,-1,-1,-1
3,8,465.21,267.03,15.09,14.00,1,-1,-1,-1
3,9,444.42,294.02,14.59,18.78,1,-1,-1,-1
4,1,411.45,430.76,26.92,35.01,1,-1,-1,-1
4,2,422.22,345.83,19.73,27.03,1,-1,-1,-1
4,3,520.48,420.11,16.89,27.33,1,-1,-1,-1
4,4,404.43,272.80,27.95,40.81,1,-1,-1,-1
4,5,458.11,319.98,18.15,21.53,1,-1,-1,-1
4,6,563.73,440.59,23.11,35.78,1,-1,-1,-1
4,7,466.71,290.49,14.55,19.07,1,-1,-1,-1
4,8,463.50,267.86,15.08,14.00,1,-1,-1,-1
4,9,442.09,293.30,14.24,18.28,1,-1,-1,-1
5,1,409.04,432.84,27.63,35.86,1,-1,-1,-1
5,2,421.31,347.60,18.65,25.63,1,-1,-1,-1
5,3,519.76,419.74,16.40,26.40,1,-1,-1,-1
5,4,403.08,274.54,26.14,37.92,1,-1,-1,-1
5,5,456.51,321.46,17.89,21.31,1,-1,-1,-1
5,6,562.68,436.82,22.82,35.37,1,-1,-1,-1
5,7,465.76,290.15,14.02,18.42,1,-1,-1,-1
5,8,462.94,268.38,15.08,14.00,1,-1,-1,-1
5,9,438.83,293.79,14.68,18.83,1,-1,-1,-1
6,1,406.60,434.88,28.40,36.83,1,-1,-1,-1
6,2,419.49,349.62,19.26,26.59,1,-1,-1,-1
6,3,518.10,418.23,16.30,26.08,1,-1,-1,-1
6,4,399.89,273.59,26.65,38.49,1,-1,-1,-1
6,5,455.58,321.99,17.15,20.48,1,-1,-1,-1
6,6,561.39,434.89,21.82,33.76,1,-1,-1,-1
6,7,464.17,291.46,12.83,16.73,1,-1,-1,-1
6,9,437.73,295.36,14.26,18.30,1,-1,-1,-1
6,12,449.75,269.76,19.10,14.00,1,-1,-1,-1
6,14,454.58,270.49,20.57,13.77,1,-1,-1,-1
7,1,404.08,439.64,27.96,36.47,1,-1,-1,-1
7,2,417.79,351.64,18.94,26.21,1,-1,-1,-1
7,3,517.23,417.05,16.28,25.97,1,-1,-1,-1
7,4,397.54,273.98,27.41,39.39,1,-1,-1,-1
7,5,453.26,322.86,17.44,20.87,1,-1,-1,-1
7,6,560.50,433.64,21.06,32.47,1,-1,-1,-1
7,7,463.11,292.65,12.08,15.40,1,-1,-1,-1
7,9,436.36,295.93,14.16,18.09,1,-1,-1,-1
7,12,450.25,269.90,19.10,14.00,1,-1,-1,-1
7,14,452.00,270.98,22.05,14.80,1,-1,-1,-1
8,1,400.40,442.68,28.68,37.67,1,-1,-1,-1
8,2,416.51,353.70,18.92,26.07,1,-1,-1,-1
8,3,516.27,415.30,16.31,25.94,1,-1,-1,-1
8,4,396.84,274.79,26.85,38.35,1,-1,-1,-1
8,5,451.56,322.46,18.04,21.69,1,-1,-1,-1
8,6,559.90,432.61,20.80,32.03,1,-1,-1,-1
8,7,462.00,293.75,12.03,14.98,1,-1,-1,-1
8,9,435.10,297.49,13.74,17.33,1,-1,-1,-1
8,14,450.77,271.13,22.54,15.14,1,-1,-1,-1
9,1,398.22,445.05,29.39,38.75,1,-1,-1,-1
9,2,413.79,355.74,18.75,26.01,1,-1,-1,-1
9,3,514.27,413.35,16.28,25.94,1,-1,-1,-1
9,4,394.36,272.99,28.51,40.76,1,-1,-1,-1
9,5,450.03,322.29,18.83,22.65,1,-1,-1,-1
9,6,558.35,430.25,20.72,31.90,1,-1,-1,-1
9,7,459.45,293.38,12.20,14.86,1,-1,-1,-1
9,9,433.04,298.73,14.19,17.75,1,-1,-1,-1
9,14,448.34,271.84,22.65,15.23,1,-1,-1,-1
10,1,397.52,447.17,29.57,39.14,1,-1,-1,-1
10,2,412.22,357.11,18.61,26.00,1,-1,-1,-1
10,3,512.55,411.33,16.33,25.95,1,-1,-1,-1
10,4,391.82,272.36,29.14,41.60,1,-1,-1,-1
10,5,448.91,322.87,18.97,23.00,1,-1,-1,-1
10,6,557.45,428.11,20.79,31.86,1,-1,-1,-1
10,7,456.82,294.63,12.38,14.84,1,-1,-1,-1
10,9,432.18,299.82,14.02,17.23,1,-1,-1,-1
