3,1,256.45,69.37,46.96,60.16,1,-1,-1,-1
3,2,293.97,14.82,41.39,58.49,1,-1,-1,-1
3,3,157.68,225.63,66.31,44.06,1,-1,-1,-1
3,5,198.88,85.78,55.19,69.37,1,-1,-1,-1
4,1,260.55,64.93,48.60,62.17,1,-1,-1,-1
4,2,297.77,9.12,42.84,60.65,1,-1,-1,-1
4,3,163.11,220.82,68.05,45.46,1,-1,-1,-1
4,5,203.30,81.38,55.73,70.41,1,-1,-1,-1
4,6,122.30,62.97,99.10,181.66,1,-1,-1,-1
5,1,265.98,62.15,48.61,62.09,1,-1,-1,-1
5,2,302.98,8.75,40.12,56.99,1,-1,-1,-1
5,3,167.99,217.96,68.58,45.90,1,-1,-1,-1
5,5,207.82,79.34,53.97,68.48,1,-1,-1,-1
5,6,129.65,63.83,91.09,167.97,1,-1,-1,-1
6,1,268.58,59.18,49.59,63.49,1,-1,-1,-1
6,2,307.51,5.28,38.97,55.56,1,-1,-1,-1
6,3,168.09,215.72,68.75,46.04,1,-1,-1,-1
6,5,211.29,74.59,54.18,69.10,1,-1,-1,-1
6,6,134.03,63.61,83.31,154.12,1,-1,-1,-1
7,1,271.06,56.18,49.23,63.27,1,-1,-1,-1
7,2,310.77,4.25,37.56,53.66,1,-1,-1,-1
7,3,167.84,213.68,69.01,46.08,1,-1,-1,-1
7,5,214.54,71.00,53.34,68.59,1,-1,-1,-1
7,6,137.91,62.48,79.73,147.49,1,-1,-1,-1
8,1,273.10,52.47,49.87,64.55,1,-1,-1,-1
8,2,311.97,0.51,37.24,53.01,1,-1,-1,-1
8,3,170.59,211.70,67.96,45.40,1,-1,-1,-1
8,5,216.30,67.12,54.31,70.43,1,-1,-1,-1
9,1,276.39,49.20,49.46,64.32,1,-1,-1,-1
9,2,315.80,0.71,34.16,47.26,1,-1,-1,-1
9,3,169.97,209.05,70.58,47.19,1,-1,-1,-1
9,5,219.38,64.50,54.27,71.07,1,-1,-1,-1
9,6,139.68,49.82,89.26,166.45,1,-1,-1,-1
10,1,279.42,46.77,48.75,63.55,1,-1,-1,-1
10,2,319.35,-1.53,33.08,45.76,1,-1,-1,-1
10,3,173.78,207.50,70.01,47.17,1,-1,-1,-1
10,5,221.24,61.67,53.90,71.28,1,-1,-1,-1
10,6,142.40,46.79,88.87,165.71,1,-1,-1,-1
11,1,282.00,43.97,49.33,64.59,1,-1,-1,-1
11,2,323.71,-0.61,30.55,41.53,1,-1,-1,-1
