1,-1,638.0,461.0,31.0,42.0,0.99963844,1,-1
1,-1,876.0,118.0,44.0,26.0,0.9972025,1,-1
1,-1,879.0,320.0,29.0,32.0,0.9845622,1,-1
1,-1,467.0,162.0,15.0,17.0,0.9801942,1,-1
1,-1,657.0,353.0,28.0,39.0,0.9427168,1,-1
1,-1,529.0,142.0,16.0,18.0,0.91525763,1,-1
1,-1,696.0,387.0,35.0,34.0,0.8439037,1,-1
1,-1,561.0,175.0,18.0,19.0,0.8296433,1,-1
1,-1,554.0,140.0,17.0,14.0,0.7992869,1,-1
1,-1,580.0,139.0,16.0,16.0,0.53713346,1,-1
2,-1,639.0,465.0,30.0,41.0,0.9997248,1,-1
2,-1,561.0,176.0,18.0,20.0,0.98939717,1,-1
2,-1,467.0,164.0,15.0,17.0,0.9884155,1,-1
2,-1,878.0,119.0,42.0,25.0,0.9806774,1,-1
2,-1,659.0,359.0,29.0,36.0,0.9693075,1,-1
2,-1,555.0,140.0,17.0,15.0,0.9618332,1,-1
2,-1,528.0,141.0,17.0,19.0,0.8346108,1,-1
2,-1,580.0,140.0,17.0,17.0,0.79438156,1,-1
2,-1,656.0,339.0,23.0,28.0,0.76218796,1,-1
3,-1,640.0,468.0,32.0,42.0,0.99967515,1,-1
3,-1,879.0,119.0,43.0,25.0,0.9897181,1,-1
3,-1,466.0,165.0,15.0,18.0,0.9828,1,-1
3,-1,560.0,176.0,19.0,20.0,0.9708863,1,-1
3,-1,554.0,140.0,18.0,15.0,0.8960636,1,-1
3,-1,528.0,141.0,17.0,20.0,0.87759185,1,-1
3,-1,580.0,141.0,17.0,16.0,0.6057123,1,-1
4,-1,640.0,471.0,33.0,43.0,0.9995938,1,-1
4,-1,560.0,176.0,18.0,21.0,0.99744886,1,-1
4,-1,880.0,119.0,44.0,25.0,0.9955049,1,-1
4,-1,465.0,166.0,16.0,17.0,0.9830582,1,-1
4,-1,528.0,142.0,17.0,19.0,0.9539509,1,-1
4,-1,554.0,141.0,19.0,15.0,0.91647357,1,-1
4,-1,580.0,141.0,17.0,16.0,0.5834435,1,-1
5,-1,640.0,477.0,32.0,40.0,0.99942744,1,-1
5,-1,561.0,177.0,18.0,19.0,0.99830806,1,-1
5,-1,881.0,120.0,46.0,25.0,0.99631447,1,-1
5,-1,465.0,166.0,15.0,17.0,0.98890495,1,-1
5,-1,896.0,336.0,31.0,34.0,0.98269516,1,-1
5,-1,527.0,142.0,17.0,19.0,0.96353257,1,-1
5,-1,553.0,140.0,19.0,15.0,0.9227453,1,-1
5,-1,660.0,367.0,29.0,38.0,0.88465905,1,-1
6,-1,640.0,479.0,32.0,41.0,0.9988998,1,-1
6,-1,560.0,178.0,19.0,20.0,0.99522734,1,-1
6,-1,465.0,167.0,15.0,17.0,0.99130225,1,-1
6,-1,899.0,343.0,32.0,31.0,0.9807539,1,-1
6,-1,881.0,121.0,48.0,25.0,0.9730996,1,-1
6,-1,924.0,187.0,44.0,25.0,0.97167766,1,-1
6,-1,527.0,144.0,18.0,18.0,0.9287629,1,-1
6,-1,554.0,141.0,19.0,15.0,0.6146282,1,-1
6,-1,661.0,371.0,30.0,38.0,0.59121954,1,-1
7,-1,639.0,483.0,34.0,41.0,0.9983662,1,-1
7,-1,562.0,179.0,17.0,20.0,0.99440837,1,-1
7,-1,465.0,167.0,15.0,17.0,0.9914949,1,-1
7,-1,528.0,146.0,17.0,17.0,0.9698429,1,-1
7,-1,882.0,121.0,48.0,26.0,0.8606824,1,-1
7,-1,527.0,141.0,18.0,17.0,0.7751871,1,-1
7,-1,901.0,347.0,32.0,32.0,0.65819484,1,-1
7,-1,555.0,141.0,17.0,14.0,0.56726915,1,-1
7,-1,580.0,143.0,16.0,16.0,0.51565725,1,-1
8,-1,638.0,488.0,35.0,40.0,0.9983399,1,-1
8,-1,561.0,180.0,18.0,19.0,0.9958794,1,-1
8,-1,909.0,351.0,32.0,35.0,0.9904833,1,-1
8,-1,464.0,168.0,16.0,18.0,0.9896436,1,-1
8,-1,885.0,121.0,47.0,27.0,0.9843864,1,-1
8,-1,529.0,146.0,17.0,18.0,0.94476235,1,-1
8,-1,527.0,142.0,18.0,18.0,0.80931044,1,-1
8,-1,554.0,141.0,19.0,15.0,0.76016116,1,-1
8,-1,710.0,414.0,35.0,34.0,0.55634737,1,-1
9,-1,641.0,491.0,33.0,43.0,0.99869066,1,-1
9,-1,562.0,180.0,17.0,20.0,0.9970291,1,-1
9,-1,714.0,420.0,34.0,34.0,0.99676055,1,-1
9,-1,912.0,353.0,33.0,35.0,0.9950736,1,-1
9,-1,886.0,121.0,48.0,26.0,0.98880833,1,-1
9,-1,464.0,171.0,15.0,17.0,0.98386824,1,-1
9,-1,528.0,145.0,17.0,18.0,0.9774138,1,-1
9,-1,924.0,192.0,48.0,25.0,0.88691443,1,-1
9,-1,554.0,141.0,19.0,16.0,0.8305094,1,-1
10,-1,562.0,182.0,17.0,20.0,0.99624133,1,-1
10,-1,642.0,493.0,32.0,43.0,0.9950641,1,-1
10,-1,931.0,192.0,46.0,25.0,0.9825685,1,-1
10,-1,464.0,173.0,16.0,16.0,0.9746494,1,-1
10,-1,889.0,123.0,47.0,25.0,0.9689062,1,-1
10,-1,916.0,359.0,33.0,33.0,0.8733182,1,-1
10,-1,554.0,142.0,17.0,16.0,0.7371771,1,-1
10,-1,528.0,146.0,18.0,19.0,0.6112071,1,-1
11,-1,563.0,181.0,17.0,21.0,0.9965911,1,-1
11,-1,667.0,392.0,29.0,39.0,0.98586035,1,-1
11,-1,464.0,174.0,16.0,16.0,0.9706891,1,-1
11,-1,644.0,497.0,31.0,41.0,0.94047433,1,-1
11,-1,528.0,147.0,17.0,19.0,0.7073341,1,-1
11,-1,923.0,366.0,32.0,34.0,0.70246845,1,-1
11,-1,555.0,142.0,19.0,17.0,0.573335,1,-1
11,-1,713.0,425.0,42.0,34.0,0.5500919,1,-1
12,-1,563.0,181.0,16.0,21.0,0.9929381,1,-1
12,-1,927.0,369.0,33.0,36.0,0.98001796,1,-1
12,-1,463.0,175.0,16.0,16.0,0.9495941,1,-1
12,-1,528.0,147.0,19.0,19.0,0.91486216,1,-1
12,-1,715.0,428.0,41.0,40.0,0.8118071,1,-1
12,-1,583.0,147.0,16.0,16.0,0.6274722,1,-1
12,-1,642.0,503.0,33.0,36.0,0.5726427,1,-1
12,-1,554.0,142.0,18.0,17.0,0.5226947,1,-1
12,-1,527.0,143.0,19.0,18.0,0.50608635,1,-1
13,-1,891.0,123.0,46.0,24.0,0.98032033,1,-1
13,-1,462.0,176.0,16.0,16.0,0.9779969,1,-1
13,-1,562.0,182.0,17.0,21.0,0.9000294,1,-1
13,-1,722.0,440.0,36.0,33.0,0.87830347,1,-1
13,-1,528.0,152.0,17.0,18.0,0.75558615,1,-1
13,-1,583.0,148.0,16.0,15.0,0.5554115,1,-1
14,-1,564.0,184.0,15.0,20.0,0.99432737,1,-1
14,-1,461.0,178.0,17.0,17.0,0.9918898,1,-1
14,-1,895.0,125.0,46.0,26.0,0.98872477,1,-1
14,-1,529.0,151.0,16.0,19.0,0.8012752,1,-1
14,-1,555.0,144.0,18.0,17.0,0.5992751,1,-1
15,-1,895.0,126.0,51.0,28.0,0.9981128,1,-1
15,-1,460.0,180.0,17.0,18.0,0.9973239,1,-1
15,-1,563.0,184.0,16.0,21.0,0.9846992,1,-1
15,-1,950.0,199.0,42.0,31.0,0.88607347,1,-1
15,-1,529.0,150.0,16.0,20.0,0.8523837,1,-1
15,-1,944.0,384.0,33.0,38.0,0.559391,1,-1
16,-1,460.0,180.0,17.0,18.0,0.9979784,1,-1
16,-1,897.0,126.0,51.0,30.0,0.9941776,1,-1
16,-1,529.0,151.0,16.0,20.0,0.9115844,1,-1
16,-1,951.0,201.0,42.0,31.0,0.8579029,1,-1
16,-1,563.0,185.0,16.0,21.0,0.80766827,1,-1
16,-1,554.0,145.0,19.0,17.0,0.5705744,1,-1
16,-1,583.0,150.0,16.0,16.0,0.50721127,1,-1
17,-1,460.0,181.0,17.0,18.0,0.9955994,1,-1
17,-1,563.0,185.0,16.0,21.0,0.9954673,1,-1
17,-1,954.0,399.0,35.0,34.0,0.9489311,1,-1
17,-1,528.0,150.0,17.0,21.0,0.8852972,1,-1
17,-1,897.0,129.0,53.0,29.0,0.8457998,1,-1
17,-1,556.0,147.0,17.0,16.0,0.81501335,1,-1
17,-1,583.0,150.0,16.0,16.0,0.61921436,1,-1
17,-1,951.0,202.0,45.0,31.0,0.5012559,1,-1
18,-1,460.0,183.0,16.0,17.0,0.9926807,1,-1
18,-1,562.0,186.0,16.0,21.0,0.9614511,1,-1
18,-1,556.0,147.0,18.0,16.0,0.82690656,1,-1
18,-1,528.0,151.0,16.0,22.0,0.7155497,1,-1
18,-1,643.0,285.0,19.0,26.0,0.5210426,1,-1
19,-1,459.0,182.0,17.0,18.0,0.9924189,1,-1
19,-1,557.0,148.0,17.0,16.0,0.9760656,1,-1
19,-1,562.0,186.0,17.0,22.0,0.9449521,1,-1
19,-1,583.0,150.0,16.0,17.0,0.90860015,1,-1
19,-1,87.0,414.0,49.0,30.0,0.82993007,1,-1
19,-1,529.0,152.0,16.0,21.0,0.59933096,1,-1
20,-1,563.0,187.0,17.0,21.0,0.9957288,1,-1
20,-1,458.0,184.0,18.0,19.0,0.9926173,1,-1
20,-1,557.0,149.0,18.0,15.0,0.9449843,1,-1
20,-1,972.0,417.0,37.0,37.0,0.939246,1,-1
20,-1,678.0,406.0,37.0,66.0,0.81411403,1,-1
20,-1,530.0,152.0,17.0,22.0,0.7468944,1,-1
20,-1,583.0,152.0,16.0,17.0,0.61117053,1,-1
21,-1,563.0,188.0,17.0,21.0,0.9965479,1,-1
21,-1,557.0,150.0,18.0,16.0,0.9681848,1,-1
21,-1,458.0,188.0,17.0,17.0,0.9322414,1,-1
21,-1,583.0,152.0,17.0,18.0,0.9260003,1,-1
21,-1,951.0,426.0,63.0,108.0,0.5093527,1,-1
