1,-1,816.0,286.0,46.0,32.0,0.99725133,1,-1
1,-1,612.0,349.0,21.0,29.0,0.99093014,1,-1
1,-1,588.0,306.0,15.0,20.0,0.9897926,1,-1
1,-1,943.0,493.0,61.0,44.0,0.97975004,1,-1
1,-1,471.0,209.0,44.0,21.0,0.9662089,1,-1
1,-1,548.0,248.0,16.0,17.0,0.95882034,1,-1
1,-1,570.0,497.0,20.0,33.0,0.94515,1,-1
2,-1,612.0,348.0,21.0,30.0,0.99328125,1,-1
2,-1,571.0,503.0,19.0,33.0,0.9924717,1,-1
2,-1,588.0,305.0,15.0,20.0,0.99074966,1,-1
2,-1,815.0,285.0,47.0,33.0,0.98810285,1,-1
2,-1,469.0,211.0,46.0,20.0,0.9557637,1,-1
2,-1,547.0,250.0,15.0,16.0,0.83030355,1,-1
3,-1,612.0,349.0,21.0,30.0,0.99831593,1,-1
3,-1,815.0,286.0,47.0,33.0,0.9969495,1,-1
3,-1,571.0,509.0,20.0,29.0,0.9851586,1,-1
3,-1,588.0,305.0,16.0,20.0,0.98462033,1,-1
3,-1,546.0,251.0,18.0,17.0,0.98051935,1,-1
3,-1,470.0,211.0,45.0,19.0,0.92343193,1,-1
3,-1,951.0,497.0,53.0,40.0,0.55982554,1,-1
3,-1,548.0,215.0,16.0,18.0,0.55603784,1,-1
4,-1,611.0,350.0,22.0,30.0,0.99910635,1,-1
4,-1,816.0,285.0,47.0,35.0,0.99584466,1,-1
4,-1,587.0,305.0,17.0,19.0,0.96550345,1,-1
4,-1,545.0,252.0,16.0,15.0,0.8406396,1,-1
5,-1,611.0,350.0,21.0,29.0,0.9995546,1,-1
5,-1,545.0,255.0,20.0,16.0,0.9676417,1,-1
5,-1,586.0,306.0,17.0,18.0,0.856351,1,-1
5,-1,950.0,499.0,57.0,40.0,0.53034174,1,-1
5,-1,469.0,213.0,45.0,18.0,0.5093757,1,-1
6,-1,610.0,349.0,21.0,30.0,0.9980732,1,-1
6,-1,545.0,256.0,16.0,15.0,0.9679681,1,-1
6,-1,548.0,218.0,14.0,17.0,0.77180225,1,-1
6,-1,467.0,213.0,48.0,19.0,0.7690408,1,-1
6,-1,585.0,307.0,17.0,17.0,0.75970274,1,-1
6,-1,952.0,502.0,51.0,37.0,0.54555905,1,-1
7,-1,610.0,349.0,21.0,30.0,0.99912316,1,-1
7,-1,468.0,213.0,45.0,19.0,0.9711883,1,-1
